month_date,default_rate_90,state_code
2026-06-30,0.0,AC
2026-06-30,1.192215392961465,AC
2026-06-30,23.22224378460681,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,12.422428201086513,AC
2026-06-30,0.0,AC
2026-06-30,6.891564709006037,AC
2026-06-30,23.712843930294063,AC
2026-06-30,4.364141088410963,AC
2026-06-30,4.652525697845878,AC
2026-06-30,4.296252721271664,AC
2026-06-30,6.410965036762392,AC
2026-06-30,0.0,AC
2026-06-30,3.046321414999429,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,97.44863936481788,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,2.4945810499419827,AC
2026-06-30,0.0,AC
2026-06-30,16.219396650218485,AC
2026-06-30,2.5349637076619813,AC
2026-06-30,6.803257230743499,AC
2026-06-30,12.636957098656747,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,1.146093825336054,AC
2026-06-30,4.396280777747828,AC
2026-06-30,6.608578234654443,AC
2026-06-30,0.5815298684006213,AC
2026-06-30,0.0,AC
2026-06-30,4.939717625360577,AC
2026-06-30,7.742405420632721,AC
2026-06-30,0.0,AC
2026-06-30,2.6271774056504613,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.2664685623787188,AC
2026-06-30,0.0,AC
2026-06-30,17.341878569111035,AC
2026-06-30,3.511710543103236,AC
2026-06-30,0.22545030565751484,AC
2026-06-30,0.0,AC
2026-06-30,11.702484702102819,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.3518648070057993,AC
2026-06-30,2.6051226079709613,AC
2026-06-30,0.0,AC
2026-06-30,5.9055870673447775,AC
2026-06-30,0.3472411315009913,AC
2026-06-30,0.0,AC
2026-06-30,2.625472507173499,AC
2026-06-30,2.3486965178772796,AC
2026-06-30,3.468920236865357,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,54.1002832964952,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,25.74517183978565,AC
2026-06-30,0.0,AC
2026-06-30,1.4874159526493225,AC
2026-06-30,0.0,AC
2026-06-30,17.975215350281417,AC
2026-06-30,3.7947956531654246,AC
2026-06-30,0.0,AC
2026-06-30,10.575002701091538,AC
2026-06-30,1.506116986519925,AC
2026-06-30,0.0,AC
2026-06-30,3.344424790964648,AC
2026-06-30,2.0205358751243354,AC
2026-06-30,7.54269468061925,AC
2026-06-30,2.0677386329047027,AC
2026-06-30,0.0,AC
2026-06-30,5.2537673168417465,AC
2026-06-30,65.45659898481874,AC
2026-06-30,0.0,AC
2026-06-30,4.981632205817569,AC
2026-06-30,0.0,AC
2026-06-30,75.97128992982219,AC
2026-06-30,0.0,AC
2026-06-30,73.69965417263423,AC
2026-06-30,6.497288821798919,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,13.108061421366553,AC
2026-06-30,25.980482238485397,AC
2026-06-30,10.884035441755215,AC
2026-06-30,0.0,AC
2026-06-30,15.078468767532172,AC
2026-06-30,18.079668074182987,AC
2026-06-30,0.0,AC
2026-06-30,5.758028087504747,AC
2026-06-30,0.0,AC
2026-06-30,9.208614326204337,AC
2026-06-30,17.005859505483375,AC
2026-06-30,67.76196771447577,AC
2026-06-30,0.0,AC
2026-06-30,5.553146953042657,AC
2026-06-30,2.5743106100853463,AC
2026-06-30,21.5229300324007,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,5.794168895982867,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,6.592567597244081,AC
2026-06-30,0.0,AC
2026-06-30,13.061133259948374,AC
2026-06-30,6.287256035090742,AC
2026-06-30,2.7327026788148396,AC
2026-06-30,4.858481747493252,AC
2026-06-30,0.0,AC
2026-06-30,9.032686425666096,AC
2026-06-30,2.2589727695564847,AC
2026-06-30,0.0,AC
2026-06-30,5.174728789263092,AC
2026-06-30,0.26554173517166735,AC
2026-06-30,0.0,AC
2026-06-30,5.210754063532593,AC
2026-06-30,0.0,AC
2026-06-30,7.342212888599188,AC
2026-06-30,0.0,AC
2026-06-30,6.7471742373187755,AC
2026-06-30,6.255544793605665,AC
2026-06-30,0.0,AC
2026-06-30,9.853987236963956,AC
2026-06-30,0.0,AC
2026-06-30,1.5432955480485324,AC
2026-06-30,15.259232500826469,AC
2026-06-30,0.0,AC
2026-06-30,9.004446686581884,AC
2026-06-30,8.184583705587315,AC
2026-06-30,0.0,AC
2026-06-30,1.9682692853676815,AC
2026-06-30,5.65923018275591,AC
2026-06-30,0.0,AC
2026-06-30,6.513030917288773,AC
2026-06-30,2.603124698714738,AC
2026-06-30,0.0,AC
2026-06-30,4.294580807609967,AC
2026-06-30,2.155160813864711,AC
2026-06-30,0.0,AC
2026-06-30,3.173977192177515,AC
2026-06-30,6.455667361787463,AC
2026-06-30,81.74265593584349,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,11.954527837481178,AC
2026-06-30,11.980724689311172,AC
2026-06-30,3.1842696910755324,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,26.727528523273165,AC
2026-06-30,0.0,AC
2026-06-30,8.15951823888402,AC
2026-06-30,4.324037267431182,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,23.273405155639427,AC
2026-06-30,19.882495073303083,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,100.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,20.68469287283193,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,5.674159973092934,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,9.618894236091096,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,30.28960453030643,AC
2026-06-30,0.0,AC
2026-06-30,17.23701988583653,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,13.13891993606992,AC
2026-06-30,24.93149907681532,AC
2026-06-30,4.232079438846239,AC
2026-06-30,5.539870322417719,AC
2026-06-30,100.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,100.0,AC
2026-06-30,100.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,3.1703125454576293,AC
2026-06-30,0.0,AC
2026-06-30,0.8694620797259035,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,100.0,AC
2026-06-30,0.20539089194391624,AC
2026-06-30,15.08751356894058,AC
2026-06-30,6.488247649346903,AC
2026-06-30,10.19739132703344,AC
2026-06-30,2.4926017954713307,AC
2026-06-30,4.849959983956388,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,3.6872278805324226,AC
2026-06-30,0.0,AC
2026-06-30,5.813059734760768,AC
2026-06-30,8.162788002954406,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,79.01684984144715,AC
2026-06-30,2.206964600968459,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,28.008142684695592,AC
2026-06-30,0.0,AC
2026-06-30,1.745094682102824,AC
2026-06-30,2.57067981710394,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,12.199197064795225,AC
2026-06-30,0.0,AC
2026-06-30,0.43897109200197626,AC
2026-06-30,0.0,AC
2026-06-30,6.828337425251549,AC
2026-06-30,6.197908552409931,AC
2026-06-30,0.0,AC
2026-06-30,12.68337729785218,AC
2026-06-30,21.692931442425532,AC
2026-06-30,0.9908833999845249,AC
2026-06-30,6.983044192554545,AC
2026-06-30,4.722910298948785,AC
2026-06-30,3.3148162350261696,AC
2026-06-30,0.8924211917639172,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,24.235219097980295,AC
2026-06-30,0.0,AC
2026-06-30,1.961448662448436,AC
2026-06-30,0.3405646931033993,AC
2026-06-30,3.7657902992336316,AC
2026-06-30,9.991570142632977,AC
2026-06-30,35.942265510281786,AC
2026-06-30,0.0,AC
2026-06-30,7.9630994314691295,AC
2026-06-30,2.625765220474518,AC
2026-06-30,20.905574680844165,AC
2026-06-30,4.391492186731307,AC
2026-06-30,0.0,AC
2026-06-30,4.508010713680033,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,16.64740266249522,AC
2026-06-30,2.1371373988353994,AC
2026-06-30,8.749957883186559,AC
2026-06-30,0.568491885135406,AC
2026-06-30,7.086441664027807,AC
2026-06-30,3.587078301205697,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,17.68076167341184,AC
2026-06-30,2.6712445405456577,AC
2026-06-30,1.4573467301066045,AC
2026-06-30,4.57262758244298,AC
2026-06-30,0.6649515558713381,AC
2026-06-30,1.801333040634312,AC
2026-06-30,100.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
2026-06-30,0.0,AC
