month_date,default_rate_90,state_code
2024-01-01,6.071171571827578,AC
2024-02-01,5.90927366324551,AC
2024-03-01,5.74737575466344,AC
2024-04-01,5.6548626640451145,AC
2024-05-01,5.6895550730269875,AC
2024-06-01,5.354195119535559,AC
2024-07-01,5.458272346481174,AC
2024-08-01,5.377323392190141,AC
2024-09-01,5.3310668468809785,AC
2024-10-01,5.238553756262654,AC
2024-11-01,5.122912392989746,AC
2024-12-01,4.937886211753096,AC
2025-01-01,5.157604801971618,AC
2025-02-01,5.250117892589943,AC
2025-03-01,5.585477846081372,AC
2025-04-01,5.770504027318022,AC
2025-05-01,6.094299844482159,AC
2025-06-01,6.094299844482159,AC
2025-07-01,6.256197753064228,AC
2025-08-01,6.3602749800098435,AC
2025-09-01,6.383403252664424,AC
2025-10-01,6.383403252664424,AC
2025-11-01,6.3602749800098435,AC
2025-12-01,6.579993570228366,AC
2026-01-01,6.579993570228366,AC
2026-02-01,6.926917660047084,AC
2026-03-01,7.065687295974572,AC
2026-04-01,7.21602106822935,AC
2026-05-01,7.481996203757034,AC
2026-06-01,7.59763756702994,AC
2024-01-01,6.4413698578260625,AL
2024-02-01,6.269599994950701,AL
2024-03-01,6.097830132075338,AL
2024-04-01,5.999675924717989,AL
2024-05-01,6.036483752476996,AL
2024-06-01,5.680674750806603,AL
2024-07-01,5.791098234083621,AL
2024-08-01,5.705213302645941,AL
2024-09-01,5.656136198967267,AL
2024-10-01,5.557981991609918,AL
2024-11-01,5.435289232413229,AL
2024-12-01,5.23898081769853,AL
2025-01-01,5.472097060172236,AL
2025-02-01,5.570251267529585,AL
2025-03-01,5.926060269199977,AL
2025-04-01,6.122368683914677,AL
2025-05-01,6.465908409665399,AL
2025-06-01,6.465908409665399,AL
2025-07-01,6.637678272540762,AL
2025-08-01,6.748101755817779,AL
2025-09-01,6.772640307657117,AL
2025-10-01,6.772640307657117,AL
2025-11-01,6.748101755817779,AL
2025-12-01,6.981217998291485,AL
2026-01-01,6.981217998291485,AL
2026-02-01,7.349296275881546,AL
2026-03-01,7.49652758691757,AL
2026-04-01,7.656028173873263,AL
2026-05-01,7.9382215200256425,AL
2026-06-01,8.06091427922233,AL
2024-01-01,6.172335190879263,AP
2024-02-01,6.00773958578915,AP
2024-03-01,5.843143980699035,AP
2024-04-01,5.74908934921897,AP
2024-05-01,5.784359836023994,AP
2024-06-01,5.443411796908759,AP
2024-07-01,5.549223257323832,AP
2024-08-01,5.466925454778776,AP
2024-09-01,5.419898139038743,AP
2024-10-01,5.3258435075586785,AP
2024-11-01,5.2082752182085965,AP
2024-12-01,5.0201659552484665,AP
2025-01-01,5.243545705013621,AP
2025-02-01,5.337600336493686,AP
2025-03-01,5.678548375608922,AP
2025-04-01,5.866657638569053,AP
2025-05-01,6.195848848749279,AP
2025-06-01,6.195848848749279,AP
2025-07-01,6.360444453839393,AP
2025-08-01,6.466255914254465,AP
2025-09-01,6.489769572124482,AP
2025-10-01,6.489769572124482,AP
2025-11-01,6.466255914254465,AP
2025-12-01,6.689635664019621,AP
2026-01-01,6.689635664019621,AP
2026-02-01,7.042340532069864,AP
2026-03-01,7.183422479289962,AP
2026-04-01,7.336261255445067,AP
2026-05-01,7.606668320950253,AP
2026-06-01,7.724236610300335,AP
2024-01-01,5.722303220722725,AM
2024-02-01,5.569708468170119,AM
2024-03-01,5.417113715617513,AM
2024-04-01,5.329916714158881,AM
2024-05-01,5.362615589705868,AM
2024-06-01,5.046526459418327,AM
2024-07-01,5.144623086059288,AM
2024-08-01,5.068325709782986,AM
2024-09-01,5.024727209053669,AM
2024-10-01,4.937530207595037,AM
2024-11-01,4.828533955771747,AM
2024-12-01,4.654139952854483,AM
2025-01-01,4.861232831318734,AM
2025-02-01,4.948429832777366,AM
2025-03-01,5.264518963064908,AM
2025-04-01,5.438912965982172,AM
2025-05-01,5.744102471087382,AM
2025-06-01,5.744102471087382,AM
2025-07-01,5.896697223639989,AM
2025-08-01,5.99479385028095,AM
2025-09-01,6.016593100645608,AM
2025-10-01,6.016593100645608,AM
2025-11-01,5.99479385028095,AM
2025-12-01,6.201886728745202,AM
2026-01-01,6.201886728745202,AM
2026-02-01,6.528875484215071,AM
2026-03-01,6.65967098640302,AM
2026-04-01,6.801366113773296,AM
2026-05-01,7.0520574929668625,AM
2026-06-01,7.161053744790154,AM
2024-01-01,6.131266740463275,BA
2024-02-01,5.9677662940509215,BA
2024-03-01,5.804265847638567,BA
2024-04-01,5.7108370211172215,BA
2024-05-01,5.7458728310627265,BA
2024-06-01,5.40719333492285,BA
2024-07-01,5.512300764759363,BA
2024-08-01,5.4305505415531865,BA
2024-09-01,5.383836128292514,BA
2024-10-01,5.290407301771169,BA
2024-11-01,5.1736212686194865,BA
2024-12-01,4.9867636155767965,BA
2025-01-01,5.2086570785649915,BA
2025-02-01,5.3020859050863365,BA
2025-03-01,5.640765401226213,BA
2025-04-01,5.827623054268904,BA
2025-05-01,6.154623947093611,BA
2025-06-01,6.154623947093611,BA
2025-07-01,6.318124393505966,BA
2025-08-01,6.423231823342478,BA
2025-09-01,6.446589029972814,BA
2025-10-01,6.446589029972814,BA
2025-11-01,6.423231823342478,BA
2025-12-01,6.645125286330673,BA
2026-01-01,6.645125286330673,BA
2026-02-01,6.995483385785717,BA
2026-03-01,7.135626625567736,BA
2026-04-01,7.287448468664921,BA
2026-05-01,7.556056344913788,BA
2026-06-01,7.67284237806547,BA
2024-01-01,6.158287502194149,CE
2024-02-01,5.994066502135639,CE
2024-03-01,5.829845502077128,CE
2024-04-01,5.736004930615121,CE
2024-05-01,5.771195144913373,CE
2024-06-01,5.431023073363601,CE
2024-07-01,5.536593716258358,CE
2024-08-01,5.454483216229104,CE
2024-09-01,5.407562930498101,CE
2024-10-01,5.3137223590360945,CE
2024-11-01,5.196421644708587,CE
2024-12-01,5.008740501784573,CE
2025-01-01,5.231611859006839,CE
2025-02-01,5.325452430468845,CE
2025-03-01,5.665624502018617,CE
2025-04-01,5.85330564494263,CE
2025-05-01,6.181747645059651,CE
2025-06-01,6.181747645059651,CE
2025-07-01,6.345968645118162,CE
2025-08-01,6.451539288012918,CE
2025-09-01,6.47499943087842,CE
2025-10-01,6.47499943087842,CE
2025-11-01,6.451539288012918,CE
2025-12-01,6.674410645235183,CE
2026-01-01,6.674410645235183,CE
2026-02-01,7.026312788217706,CE
2026-03-01,7.167073645410715,CE
2026-04-01,7.319564574036475,CE
2026-05-01,7.589356216989741,CE
2026-06-01,7.70665693131725,CE
2024-01-01,4.628899566691338,DF
2024-02-01,4.505462244912902,DF
2024-03-01,4.382024923134466,DF
2024-04-01,4.3114893106896455,DF
2024-05-01,4.3379401653564535,DF
2024-06-01,4.082248570243979,DF
2024-07-01,4.161601134244402,DF
2024-08-01,4.099882473355185,DF
2024-09-01,4.0646146671327745,DF
2024-10-01,3.9940790546879543,DF
2024-11-01,3.9059095391319283,DF
2024-12-01,3.7648383142422874,DF
2025-01-01,3.932360393798736,DF
2025-02-01,4.002896006243557,DF
2025-03-01,4.25858760135603,DF
2025-04-01,4.3996588262456715,DF
2025-05-01,4.6465334698025424,DF
2025-06-01,4.6465334698025424,DF
2025-07-01,4.769970791580979,DF
2025-08-01,4.849323355581401,DF
2025-09-01,4.866957258692606,DF
2025-10-01,4.866957258692606,DF
2025-11-01,4.849323355581401,DF
2025-12-01,5.016845435137849,DF
2026-01-01,5.016845435137849,DF
2026-02-01,5.2813539818059265,DF
2026-03-01,5.387157400473157,DF
2026-04-01,5.50177777069599,DF
2026-05-01,5.704567656474849,DF
2026-06-01,5.792737172030874,DF
2024-01-01,5.0558647223313375,ES
2024-02-01,4.92104166306917,ES
2024-03-01,4.786218603807,ES
2024-04-01,4.709176855657189,ES
2024-05-01,4.7380675112133686,ES
2024-06-01,4.458791174170304,ES
2024-07-01,4.545463140838841,ES
2024-08-01,4.478051611207757,ES
2024-09-01,4.439530737132851,ES
2024-10-01,4.36248898898304,ES
2024-11-01,4.266186803795776,ES
2024-12-01,4.112103307496155,ES
2025-01-01,4.295077459351956,ES
2025-02-01,4.372119207501767,ES
2025-03-01,4.6513955445448305,ES
2025-04-01,4.805479040844453,ES
2025-05-01,5.07512515936879,ES
2025-06-01,5.07512515936879,ES
2025-07-01,5.20994821863096,ES
2025-08-01,5.2966201852994965,ES
2025-09-01,5.315880622336949,ES
2025-10-01,5.315880622336949,ES
2025-11-01,5.2966201852994965,ES
2025-12-01,5.479594337155298,ES
2026-01-01,5.479594337155298,ES
2026-02-01,5.768500892717089,ES
2026-03-01,5.884063514941805,ES
2026-04-01,6.009256355685247,ES
2026-05-01,6.230751381615954,ES
2026-06-01,6.327053566803218,ES
2024-01-01,5.249482679439306,GO
2024-02-01,5.109496474654258,GO
2024-03-01,4.96951026986921,GO
2024-04-01,4.889518152849182,GO
2024-05-01,4.919515196731693,GO
2024-06-01,4.629543772534093,GO
2024-07-01,4.719534904181624,GO
2024-08-01,4.6495418017891,GO
2024-09-01,4.609545743279087,GO
2024-10-01,4.529553626259059,GO
2024-11-01,4.429563479984024,GO
2024-12-01,4.2695792459439685,GO
2025-01-01,4.459560523866535,GO
2025-02-01,4.539552640886562,GO
2025-03-01,4.829524065084162,GO
2025-04-01,4.989508299124217,GO
2025-05-01,5.269480708694313,GO
2025-06-01,5.269480708694313,GO
2025-07-01,5.409466913479362,GO
2025-08-01,5.499458045126892,GO
2025-09-01,5.519456074381899,GO
2025-10-01,5.519456074381899,GO
2025-11-01,5.499458045126892,GO
2025-12-01,5.689439323049458,GO
2026-01-01,5.689439323049458,GO
2026-02-01,5.989409761874561,GO
2026-03-01,6.109397937404602,GO
2026-04-01,6.239385127562147,GO
2026-05-01,6.469362463994726,GO
2026-06-01,6.569352610269761,GO
2024-01-01,6.4951734127112015,MA
2024-02-01,6.321968788372236,MA
2024-03-01,6.14876416403327,MA
2024-04-01,6.049790092982433,MA
2024-05-01,6.086905369626497,MA
2024-06-01,5.728124362067211,MA
2024-07-01,5.839470191999403,MA
2024-08-01,5.752867879829921,MA
2024-09-01,5.703380844304503,MA
2024-10-01,5.6044067732536655,MA
2024-11-01,5.480689184440118,MA
2024-12-01,5.2827410423384435,MA
2025-01-01,5.517804461084182,MA
2025-02-01,5.61677853213502,MA
2025-03-01,5.975559539694305,MA
2025-04-01,6.17350768179598,MA
2025-05-01,6.51991693047391,MA
2025-06-01,6.51991693047391,MA
2025-07-01,6.693121554812876,MA
2025-08-01,6.804467384745068,MA
2025-09-01,6.829210902507777,MA
2025-10-01,6.829210902507777,MA
2025-11-01,6.804467384745068,MA
2025-12-01,7.039530803490807,MA
2026-01-01,7.039530803490807,MA
2026-02-01,7.4106835699314475,MA
2026-03-01,7.559144676507703,MA
2026-04-01,7.7199775419653145,MA
2026-05-01,8.00452799623647,MA
2026-06-01,8.128245585050019,MA
2024-01-01,5.457463610663067,MT
2024-02-01,5.311931247712052,MT
