month_date,default_rate_90,state_code
2024-01-01,6.088007357741367,AC
2024-02-01,5.925660494868265,AC
2024-03-01,5.763313631995161,AC
2024-04-01,5.670543996067673,AC
2024-05-01,5.7053326095404815,AC
2024-06-01,5.369042679303339,AC
2024-07-01,5.473408519721763,AC
2024-08-01,5.3922350882852115,AC
2024-09-01,5.345850270321468,AC
2024-10-01,5.253080634393981,AC
2024-11-01,5.13711858948462,AC
2024-12-01,4.951579317629645,AC
2025-01-01,5.171907202957429,AC
2025-02-01,5.264676838884916,AC
2025-03-01,5.600966769122059,AC
2025-04-01,5.7865060409770335,AC
2025-05-01,6.11119976672324,AC
2025-06-01,6.11119976672324,AC
2025-07-01,6.273546629596343,AC
2025-08-01,6.377912470014766,AC
2025-09-01,6.401104878996637,AC
2025-10-01,6.401104878996637,AC
2025-11-01,6.377912470014766,AC
2025-12-01,6.59824035534255,AC
2026-01-01,6.59824035534255,AC
2026-02-01,6.946126490070627,AC
2026-03-01,7.085280943961858,AC
2026-04-01,7.236031602344025,AC
2026-05-01,7.502744305635552,AC
2026-06-01,7.618706350544912,AC
2024-01-01,6.380804786739094,AL
2024-02-01,6.210649992426051,AL
2024-03-01,6.040495198113008,AL
2024-04-01,5.943263887076984,AL
2024-05-01,5.979725628715494,AL
2024-06-01,5.627262126209905,AL
2024-07-01,5.736647351125432,AL
2024-08-01,5.651569953968911,AL
2024-09-01,5.602954298450899,AL
2024-10-01,5.505722987414876,AL
2024-11-01,5.384183848619844,AL
2024-12-01,5.189721226547795,AL
2025-01-01,5.420645590258354,AL
2025-02-01,5.517876901294378,AL
2025-03-01,5.870340403799966,AL
2025-04-01,6.064803025872015,AL
2025-05-01,6.405112614498099,AL
2025-06-01,6.405112614498099,AL
2025-07-01,6.5752674088111425,AL
2025-08-01,6.684652633726669,AL
2025-09-01,6.708960461485675,AL
2025-10-01,6.708960461485675,AL
2025-11-01,6.684652633726669,AL
2025-12-01,6.915576997437228,AL
2026-01-01,6.915576997437228,AL
2026-02-01,7.2801944138223185,AL
2026-03-01,7.426041380376355,AL
2026-04-01,7.584042260809895,AL
2026-05-01,7.8635822800384645,AL
2026-06-01,7.9851214188334945,AL
2024-01-01,6.161002786318894,AP
2024-02-01,5.9967093786837244,AP
2024-03-01,5.832415971048554,AP
2024-04-01,5.738534023828456,AP
2024-05-01,5.773739754035993,AP
2024-06-01,5.433417695363139,AP
2024-07-01,5.539034885985749,AP
2024-08-01,5.456888182168164,AP
2024-09-01,5.4099472085581155,AP
2024-10-01,5.316065261338018,AP
2024-11-01,5.198712827312896,AP
2024-12-01,5.0109489328727,AP
2025-01-01,5.233918557520433,AP
2025-02-01,5.32780050474053,AP
2025-03-01,5.668122563413384,AP
2025-04-01,5.855886457853579,AP
2025-05-01,6.184473273123919,AP
2025-06-01,6.184473273123919,AP
2025-07-01,6.34876668075909,AP
2025-08-01,6.454383871381699,AP
2025-09-01,6.477854358186724,AP
2025-10-01,6.477854358186724,AP
2025-11-01,6.454383871381699,AP
2025-12-01,6.677353496029431,AP
2026-01-01,6.677353496029431,AP
2026-02-01,7.029410798104797,AP
2026-03-01,7.170233718934943,AP
2026-04-01,7.322791883167601,AP
2026-05-01,7.5927024814253805,AP
2026-06-01,7.710054915450503,AP
2024-01-01,5.695954831084088,AM
2024-02-01,5.544062702255179,AM
2024-03-01,5.39217057342627,AM
2024-04-01,5.305375071238322,AM
